"","track_id","track_artist","track_name","popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","explicit","track_length","duration_min","mode_fct","key_fct","genre"
"1","01t6pmocKMv17AsPx4RJ7f","1700 Quan","6ixteen freestyle","9",0.466,0.604,2,-10.086,1,0.291,3.5e-05,0,0.197,0.295,129.757,128000,TRUE,2M 8S,2M 8S,"Major","D","uncategorised"
"2","5sA39BBcIBo7x2McFn7UjC","La Reunion Nortena","Entonces Juguemos","9",0.72,0.835,10,-5.173,1,0.0541,0.202,0,0.398,0.846,118.94,167587,FALSE,2M 47.587S,2M 48S,"Major","A#/Bb","norteno-sax"
"3","12gSvbjxj2Y6PTVLaPISF4","Kt Foreign","Or It's Nothin","9",0.704,0.442,9,-10.245,0,0.539,0.483,0,0.077,0.651,106.355,142587,TRUE,2M 22.587S,2M 23S,"Minor","A","cali rap"
"4","12gSvbjxj2Y6PTVLaPISF4","Kt Foreign","Or It's Nothin","9",0.704,0.442,9,-10.245,0,0.539,0.483,0,0.077,0.651,106.355,142587,TRUE,2M 22.587S,2M 23S,"Minor","A"," west coast trap"
"5","12gSvbjxj2Y6PTVLaPISF4","Kt Foreign","Or It's Nothin","9",0.704,0.442,9,-10.245,0,0.539,0.483,0,0.077,0.651,106.355,142587,TRUE,2M 22.587S,2M 23S,"Minor","A"," westcoast flow"
"6","5AlHQ14v7VQgvgmzIdOU49","LoveSeat","Steam","9",0.784,0.441,0,-15.186,1,0.0373,0.219,0.021,0.231,0.492,104.999,180000,TRUE,3M 0S,3M 0S,"Major","C","uncategorised"
"7","0mikhySXFedHJokpGSiQDL","Shadoelo","12 STEP","8",0.703,0.842,5,-7.213,0,0.567,0.461,0,0.275,0.751,77.46,164000,TRUE,2M 44S,2M 44S,"Minor","F","uncategorised"
"8","7omt2nYflqp8IX5Lp51yVK","YoungSix","6toTheA","8",0.739,0.499,5,-8.172,0,0.308,0.448,0,0.201,0.345,88.035,163636,TRUE,2M 43.636S,2M 44S,"Minor","F","uncategorised"
"9","4JtcFkN6mROdaRg8YACJgD","L.A. Orquesta Nueva Revolucion","A Puro Dolor, Brujería, Timbalero","8",0.479,0.754,3,-5.916,1,0.0719,0.532,0,0.112,0.815,98.362,462698,FALSE,7M 42.698S,7M 43S,"Major","D#/Eb","uncategorised"
"10","6HzujsUKQemerfkVa3xtKu","L.A. Orquesta Nueva Revolucion","Aleluya, si Quieres","8",0.322,0.45,4,-13.832,1,0.0525,0.29,1.23e-05,0.203,0.619,185.263,392000,FALSE,6M 32S,6M 32S,"Major","E","uncategorised"
"11","6oyckCk4fnn1SFb5uaqahO","Esteban Camacho","Amor Verdadero","8",0.573,0.565,1,-8.435,0,0.048,0.216,5.84e-06,0.0743,0.502,110.634,185500,FALSE,3M 5.5S,3M 6S,"Minor","C#/Db","uncategorised"
"12","1COPxZtFekSzojC4nRxsqg","Rubblebucket","Annihilation Song","8",0.649,0.898,3,-4.852,1,0.0433,0.0457,0.0636,0.125,0.907,145.025,232747,FALSE,3M 52.747S,3M 53S,"Major","D#/Eb","indie pop"
"13","1COPxZtFekSzojC4nRxsqg","Rubblebucket","Annihilation Song","8",0.649,0.898,3,-4.852,1,0.0433,0.0457,0.0636,0.125,0.907,145.025,232747,FALSE,3M 52.747S,3M 53S,"Major","D#/Eb"," shimmer pop"
"14","5ASgTQ8vPJs3hIhPMNIL93","Money Tigger","Bandman 2 GREEDY","8",0.651,0.66,11,-9.026,1,0.148,0.0032,0.0113,0.156,0.522,76.486,126269,TRUE,2M 6.26900000000001S,2M 6S,"Major","B","uncategorised"
"15","0xCq336AzImSEe72DmkRGZ","Yg Teck","Black Trucks","8",0.777,0.749,1,-7.227,1,0.229,0.00994,0,0.328,0.584,125.32,132807,TRUE,2M 12.807S,2M 13S,"Major","C#/Db","baltimore hip hop"
"16","0iGaMO9jYC1zU17foQbNgp","C.H.R.O.M.E.","Can't Stop","8",0.752,0.617,11,-8.451,1,0.245,0.083,0,0.174,0.422,156.03,236383,TRUE,3M 56.383S,3M 56S,"Major","B","uncategorised"
"17","3ViXbwe8ocz93tQu8NlDYs","Los Desertores de Durango","Cecilio FLores","8",0.874,0.854,0,-3.841,1,0.103,0.2,0,0.206,0.808,117.459,156500,FALSE,2M 36.5S,2M 36S,"Major","C","corrido"
"18","2Ff8yNyFgz7JvsiSND84W1","Lil Yee","ChiAli","8",0.42,0.582,3,-9.622,0,0.281,0.227,0,0.0823,0.305,84.737,176614,TRUE,2M 56.614S,2M 57S,"Minor","D#/Eb","cali rap"
"19","2Ff8yNyFgz7JvsiSND84W1","Lil Yee","ChiAli","8",0.42,0.582,3,-9.622,0,0.281,0.227,0,0.0823,0.305,84.737,176614,TRUE,2M 56.614S,2M 57S,"Minor","D#/Eb"," west coast trap"
"20","2Ff8yNyFgz7JvsiSND84W1","Lil Yee","ChiAli","8",0.42,0.582,3,-9.622,0,0.281,0.227,0,0.0823,0.305,84.737,176614,TRUE,2M 56.614S,2M 57S,"Minor","D#/Eb"," westcoast flow"
"21","7u6TGlwjFA2jwmTElZGe7I","Lil Dalvin","Coldest Youngin In The South","8",0.834,0.543,0,-6.381,0,0.269,0.355,0,0.132,0.59,157.949,158520,TRUE,2M 38.52S,2M 39S,"Minor","C","south carolina hip hop"
"22","0hIIAnFKbskbqJ3E4NKMgf","Omar Cunningham","Come See About Me","8",0.808,0.748,10,-7.158,0,0.0349,0.198,2.28e-05,0.303,0.962,90.01,241998,FALSE,4M 1.99799999999999S,4M 2S,"Minor","A#/Bb","southern soul"
"23","0hIIAnFKbskbqJ3E4NKMgf","Omar Cunningham","Come See About Me","8",0.808,0.748,10,-7.158,0,0.0349,0.198,2.28e-05,0.303,0.962,90.01,241998,FALSE,4M 1.99799999999999S,4M 2S,"Minor","A#/Bb"," southern soul blues"
"24","4BmVKGf8S1e8H9eWr0T10E","Conjunto Renacer","Como No Quererte","8",0.715,0.805,0,-3.593,1,0.0365,0.406,0.00212,0.407,0.665,119.942,170640,FALSE,2M 50.64S,2M 51S,"Major","C","norteno-sax"
"25","4vQWbTFW11Ep0MrMtgoeTs","Sterl Gotti","Corner Store","8",0.555,0.817,5,-6.09,0,0.212,0.0483,0,0.147,0.558,86.366,133953,TRUE,2M 13.953S,2M 14S,"Minor","F","detroit hip hop"
"26","3qjk21d7TRsk5zZznn0uWD","SonsOfNotown","Country","8",0.674,0.449,9,-10.638,0,0.18,0.281,0.0065,0.0955,0.11,150.042,172406,TRUE,2M 52.406S,2M 52S,"Minor","A","hmong pop"
"27","0QX2Ki5xkILzGbuCRfymJl","D30","DGAF","8",0.71,0.479,6,-12.878,0,0.427,0.362,0,0.0818,0.588,96.291,149290,TRUE,2M 29.29S,2M 29S,"Minor","F#/Gb","uncategorised"
"28","1zSIyuayCqRAGSNaiBEmDA","El Javi","Dentro de Esta Celda","8",0.765,0.278,5,-7.383,1,0.0357,0.81,0,0.0575,0.809,129.915,221547,FALSE,3M 41.547S,3M 42S,"Major","F","uncategorised"
"29","71a5MTTvmFXME2mQJFpFQn","Ghost Woman","Do You","8",0.5,0.871,2,-7.01,1,0.0245,0.000589,0.773,0.324,0.885,90.726,184760,FALSE,3M 4.75999999999999S,3M 5S,"Major","D","chamber psych"
"30","71a5MTTvmFXME2mQJFpFQn","Ghost Woman","Do You","8",0.5,0.871,2,-7.01,1,0.0245,0.000589,0.773,0.324,0.885,90.726,184760,FALSE,3M 4.75999999999999S,3M 5S,"Major","D"," crank wave"
"31","71a5MTTvmFXME2mQJFpFQn","Ghost Woman","Do You","8",0.5,0.871,2,-7.01,1,0.0245,0.000589,0.773,0.324,0.885,90.726,184760,FALSE,3M 4.75999999999999S,3M 5S,"Major","D"," neo-psychedelic"
"32","4tkMKEyWYcHs86if6OumRY","The Half Guided Hearts","Doin' It For Me","8",0.451,0.548,5,-4.916,1,0.0267,0.0446,9.31e-06,0.188,0.358,185.968,202292,FALSE,3M 22.292S,3M 22S,"Major","F","uncategorised"
"33","6vbYgqfCWotU9QlRDNsz76","Grayso Onnago","Dome Shit","8",0.741,0.459,5,-12.078,0,0.146,0.169,0,0.117,0.336,99.029,237322,TRUE,3M 57.322S,3M 57S,"Minor","F","uncategorised"
"34","2ZZbRtDMfEtcFdPwRlCvfP","Estrellas de la Kumbia","Donde","8",0.7,0.63,5,-8.802,0,0.0505,0.533,0.0139,0.361,0.969,181.975,269113,FALSE,4M 29.113S,4M 29S,"Minor","F","cumbia sonidera"
"35","6VavS6WGhUXNO7t0wBTwu7","Sofi Tukker","Drinkee (The Knocks Remix)","8",0.774,0.656,2,-9.31,1,0.0857,0.0253,0.685,0.0391,0.931,115.002,324868,FALSE,5M 24.868S,5M 25S,"Major","D","edm"
"36","7l17C8kMVVwuSQEWDPGjd3","Heavy Hearts","Easy Mark","8",0.354,0.971,5,-2.713,0,0.0916,0.0411,6.01e-06,0.0883,0.0933,140.034,153571,FALSE,2M 33.571S,2M 34S,"Minor","F","uncategorised"
"37","6AK9PLGweFmJbVVF9rGEbS","Grupo Recien","El De Los Azules","8",0.721,0.681,6,-7.979,0,0.0479,0.0727,0.00014,0.129,0.82,115.075,218112,FALSE,3M 38.112S,3M 38S,"Minor","F#/Gb","uncategorised"
"38","1oEvl4lEqiZ49hjvatNqqY","El Josi","El Grandes Ligas","8",0.754,0.497,7,-9.483,1,0.0417,0.449,0,0.108,0.762,123.094,174373,TRUE,2M 54.373S,2M 54S,"Major","G","tololoche"
"39","3phGB8ILVk1Ci8jx7GIXxh","Los K-Bros","El Güero - En Vivo","8",0.616,0.778,0,-4.79,0,0.0884,0.317,0,0.32,0.829,116.015,181667,FALSE,3M 1.667S,3M 2S,"Minor","C","chicago mexican"
"40","3phGB8ILVk1Ci8jx7GIXxh","Los K-Bros","El Güero - En Vivo","8",0.616,0.778,0,-4.79,0,0.0884,0.317,0,0.32,0.829,116.015,181667,FALSE,3M 1.667S,3M 2S,"Minor","C"," corridos tumbados"
"41","2yuj0VDzv4qxFYGR6bDRqm","Jesus Adame","El Niño de la Muerte","8",0.433,0.702,6,-5.964,0,0.0401,0.475,0,0.502,0.596,81.537,202106,FALSE,3M 22.106S,3M 22S,"Minor","F#/Gb","uncategorised"
"42","5FQGluKvWpf9HcFmL8nFdV","L.A. Orquesta Nueva Revolucion","En Peligro de Extinción","8",0.574,0.728,0,-7.063,1,0.039,0.524,0,0.319,0.824,170.118,277120,FALSE,4M 37.12S,4M 37S,"Major","C","uncategorised"
"43","0Z4UqiPI5c4dMJ5iPyO61d","El Javi","Este Corazón","8",0.722,0.476,5,-8.203,1,0.0896,0.67,0,0.0926,0.927,151.968,220549,FALSE,3M 40.549S,3M 41S,"Major","F","uncategorised"
"44","3kxjAmuEHCCKkk6X59JkXZ","Pink Noise Therapy","Extractor Vent","8",0,0.000187,10,-30.175,0,0,0.792,1,0.95,0,0,215000,FALSE,3M 35S,3M 35S,"Minor","A#/Bb","white noise"
"45","5GEaGrqUJAkcFrMVKPZkws","Newport","Fake NiggaS","8",0.531,0.38,8,-12.457,0,0.423,0.364,1.64e-06,0.328,0.213,99.646,268460,TRUE,4M 28.46S,4M 28S,"Minor","G#/Ab","anthem worship"
"46","5t9TlxwPS4B8DH3ehWOmgP","Adrian Bagher","Feel Good 1962","8",0.643,0.549,0,-5.197,1,0.148,0.307,0.000646,0.183,0.731,168.165,200063,FALSE,3M 20.063S,3M 20S,"Major","C","uncategorised"
"47","5z0WKjqcXo9lHuWwCvrynY","Nelly","Freaky with You (feat. Jacquees)","8",0.703,0.66,0,-4.444,0,0.0527,0.0157,0,0.202,0.541,132.532,192600,FALSE,3M 12.6S,3M 13S,"Minor","C","dance pop"
"48","5z0WKjqcXo9lHuWwCvrynY","Nelly","Freaky with You (feat. Jacquees)","8",0.703,0.66,0,-4.444,0,0.0527,0.0157,0,0.202,0.541,132.532,192600,FALSE,3M 12.6S,3M 13S,"Minor","C"," hip hop"
"49","5z0WKjqcXo9lHuWwCvrynY","Nelly","Freaky with You (feat. Jacquees)","8",0.703,0.66,0,-4.444,0,0.0527,0.0157,0,0.202,0.541,132.532,192600,FALSE,3M 12.6S,3M 13S,"Minor","C"," pop rap"
"50","5z0WKjqcXo9lHuWwCvrynY","Nelly","Freaky with You (feat. Jacquees)","8",0.703,0.66,0,-4.444,0,0.0527,0.0157,0,0.202,0.541,132.532,192600,FALSE,3M 12.6S,3M 13S,"Minor","C"," southern hip hop"
"51","5z0WKjqcXo9lHuWwCvrynY","Nelly","Freaky with You (feat. Jacquees)","8",0.703,0.66,0,-4.444,0,0.0527,0.0157,0,0.202,0.541,132.532,192600,FALSE,3M 12.6S,3M 13S,"Minor","C"," st louis rap"
"52","5z0WKjqcXo9lHuWwCvrynY","Nelly","Freaky with You (feat. Jacquees)","8",0.703,0.66,0,-4.444,0,0.0527,0.0157,0,0.202,0.541,132.532,192600,FALSE,3M 12.6S,3M 13S,"Minor","C"," urban contemporary"
"53","6cnBOL5KjTONtH41pjyIZL","RenzoBeats","FreeGunna","8",0.76,0.493,10,-8.019,1,0.348,0.0964,0,0.157,0.195,130.854,184529,TRUE,3M 4.529S,3M 5S,"Major","A#/Bb","drill beats"
"54","075LQmSvhQmBxMMLa9LiKR","88thagang","Gangsta'fied (REMIX)","8",0.811,0.591,5,-6.69,0,0.106,0.682,0,0.0981,0.453,97.99,222933,TRUE,3M 42.933S,3M 43S,"Minor","F","san diego rap"
"55","2oPkRexFy3Xoar3WLfx1fB","Fergie","Get Your Hands Up - .","8",0.51,0.669,7,-7.02,1,0.379,0.0136,0,0.265,0.716,90.01,214120,FALSE,3M 34.12S,3M 34S,"Major","G","dance pop"
"56","2oPkRexFy3Xoar3WLfx1fB","Fergie","Get Your Hands Up - .","8",0.51,0.669,7,-7.02,1,0.379,0.0136,0,0.265,0.716,90.01,214120,FALSE,3M 34.12S,3M 34S,"Major","G"," pop"
"57","2oPkRexFy3Xoar3WLfx1fB","Fergie","Get Your Hands Up - .","8",0.51,0.669,7,-7.02,1,0.379,0.0136,0,0.265,0.716,90.01,214120,FALSE,3M 34.12S,3M 34S,"Major","G"," post-teen pop"
"58","2oPkRexFy3Xoar3WLfx1fB","Fergie","Get Your Hands Up - .","8",0.51,0.669,7,-7.02,1,0.379,0.0136,0,0.265,0.716,90.01,214120,FALSE,3M 34.12S,3M 34S,"Major","G"," rap"
"59","2oPkRexFy3Xoar3WLfx1fB","Fergie","Get Your Hands Up - .","8",0.51,0.669,7,-7.02,1,0.379,0.0136,0,0.265,0.716,90.01,214120,FALSE,3M 34.12S,3M 34S,"Major","G"," urban contemporary"
"60","5QZe4xCpXLIOfqiybwlcUv","Tim Atlas","Give Me Love - The Voice Performance","8",0.314,0.581,10,-6.159,1,0.0399,0.0833,0,0.103,0.172,169.278,191741,FALSE,3M 11.741S,3M 12S,"Major","A#/Bb","indie poptimism"
"61","5QZe4xCpXLIOfqiybwlcUv","Tim Atlas","Give Me Love - The Voice Performance","8",0.314,0.581,10,-6.159,1,0.0399,0.0833,0,0.103,0.172,169.278,191741,FALSE,3M 11.741S,3M 12S,"Major","A#/Bb"," indie r&b"
"62","5QZe4xCpXLIOfqiybwlcUv","Tim Atlas","Give Me Love - The Voice Performance","8",0.314,0.581,10,-6.159,1,0.0399,0.0833,0,0.103,0.172,169.278,191741,FALSE,3M 11.741S,3M 12S,"Major","A#/Bb"," indie soul"
"63","5QZe4xCpXLIOfqiybwlcUv","Tim Atlas","Give Me Love - The Voice Performance","8",0.314,0.581,10,-6.159,1,0.0399,0.0833,0,0.103,0.172,169.278,191741,FALSE,3M 11.741S,3M 12S,"Major","A#/Bb"," vapor soul"
"64","4ymN5f4U5qActZN0jQ8Unz","Jean-Michel Jarre","Glory","8",0.539,0.884,0,-5.311,1,0.0435,0.26,0.575,0.304,0.168,120.035,236360,FALSE,3M 56.36S,3M 56S,"Major","C","laboratorio"
"65","4ymN5f4U5qActZN0jQ8Unz","Jean-Michel Jarre","Glory","8",0.539,0.884,0,-5.311,1,0.0435,0.26,0.575,0.304,0.168,120.035,236360,FALSE,3M 56.36S,3M 56S,"Major","C"," new romantic"
"66","4ymN5f4U5qActZN0jQ8Unz","Jean-Michel Jarre","Glory","8",0.539,0.884,0,-5.311,1,0.0435,0.26,0.575,0.304,0.168,120.035,236360,FALSE,3M 56.36S,3M 56S,"Major","C"," synthesizer"
"67","4ymN5f4U5qActZN0jQ8Unz","Jean-Michel Jarre","Glory","8",0.539,0.884,0,-5.311,1,0.0435,0.26,0.575,0.304,0.168,120.035,236360,FALSE,3M 56.36S,3M 56S,"Major","C"," vintage french electronic"
"68","2uEPp8MPwCm9wUAlNu9fkq","GhostEntertainmentMusic","Go Hard for This","8",0.691,0.435,11,-12.821,0,0.0434,0.529,0.18,0.116,0.33,179.012,193123,FALSE,3M 13.123S,3M 13S,"Minor","B","uncategorised"
"69","34v2guhBGL5Vo5iXYESRu4","LilRyan","Go Through","8",0.726,0.774,1,-5.811,1,0.185,0.00397,0,0.104,0.28,131.993,122276,TRUE,2M 2.276S,2M 2S,"Major","C#/Db","uncategorised"
"70","1N7tBRFSH1JfL8R8zGAbJ0","Wisin & Yandel","Gracias A Ti - Remix","8",0.547,0.709,7,-6.72,1,0.0454,0.228,0,0.225,0.427,160.072,252093,FALSE,4M 12.093S,4M 12S,"Major","G","electro latino"
"71","1N7tBRFSH1JfL8R8zGAbJ0","Wisin & Yandel","Gracias A Ti - Remix","8",0.547,0.709,7,-6.72,1,0.0454,0.228,0,0.225,0.427,160.072,252093,FALSE,4M 12.093S,4M 12S,"Major","G"," latin hip hop"
"72","1N7tBRFSH1JfL8R8zGAbJ0","Wisin & Yandel","Gracias A Ti - Remix","8",0.547,0.709,7,-6.72,1,0.0454,0.228,0,0.225,0.427,160.072,252093,FALSE,4M 12.093S,4M 12S,"Major","G"," reggaeton"
"73","1N7tBRFSH1JfL8R8zGAbJ0","Wisin & Yandel","Gracias A Ti - Remix","8",0.547,0.709,7,-6.72,1,0.0454,0.228,0,0.225,0.427,160.072,252093,FALSE,4M 12.093S,4M 12S,"Major","G"," urbano latino"
"74","5JGB1dZtXaEVZXWX2ZCjvw","Jay Brown the Cowboy Boss","H-Town Boy Like Me","8",0.578,0.822,1,-8.943,1,0.53,0.17,0,0.171,0.694,81.52,163944,FALSE,2M 43.944S,2M 44S,"Major","C#/Db","uncategorised"
"75","4SsB1r9hqCe3l8KhWrQOKe","MWGH","H.A.T.E.R.S","8",0.843,0.56,1,-7.979,1,0.179,0.00815,0,0.0991,0.317,141.043,190500,TRUE,3M 10.5S,3M 10S,"Major","C#/Db","uncategorised"
"76","27jwjfyvGWiYd0IfgjL66U","L.A. Orquesta Nueva Revolucion","Hawái, Costumbres","8",0.428,0.462,4,-11.8,0,0.0655,0.655,3.01e-05,0.135,0.519,78.636,362308,FALSE,6M 2.30799999999999S,6M 2S,"Minor","E","uncategorised"
"77","7ENs6KPS1XzdMqRyHlk69L","D. Morton and Gifted","He's Already Here","8",0.511,0.89,10,-3.946,0,0.165,0.366,0,0.102,0.734,180.074,286703,FALSE,4M 46.703S,4M 47S,"Minor","A#/Bb","contemporary gospel"
"78","1oY9IWti39azJLg4GYUv3V","Spadez","Head over Heels","8",0.723,0.882,6,-2.055,1,0.0296,0.791,0,0.325,0.739,102.924,251000,FALSE,4M 11S,4M 11S,"Major","F#/Gb","uncategorised"
"79","4JHljMUngzjlydoxLEhppX","Brooklyn Alexis","High School (Remix)","8",0.737,0.423,1,-13.713,0,0.362,0.187,0.000662,0.135,0.273,87.985,217417,TRUE,3M 37.417S,3M 37S,"Minor","C#/Db","uncategorised"
"80","05v1LpQ62LBaq7pJrqGGgh","Racked Up Ready","Hold Dat Noise (G Mix) [feat. Yo Gotti & Kevin Gates]","8",0.67,0.768,1,-6.595,0,0.177,0.0309,0,0.108,0.844,152.908,234016,TRUE,3M 54.016S,3M 54S,"Minor","C#/Db","baton rouge rap"
"81","05v1LpQ62LBaq7pJrqGGgh","Racked Up Ready","Hold Dat Noise (G Mix) [feat. Yo Gotti & Kevin Gates]","8",0.67,0.768,1,-6.595,0,0.177,0.0309,0,0.108,0.844,152.908,234016,TRUE,3M 54.016S,3M 54S,"Minor","C#/Db"," deep southern trap"
"82","3qTB2Z8OKCoEJ1U264d9O2","DTAP","I CAN'T","8",0.8,0.716,11,-5.753,0,0.316,0.0564,0,0.115,0.951,158.078,121574,TRUE,2M 1.574S,2M 2S,"Minor","B","uncategorised"
"83","0CLuATG7c9jSKoOyTcUGrb","Latif","I Don't Wanna Hurt You","8",0.673,0.554,5,-5.767,0,0.0899,0.336,0,0.0923,0.751,124.026,237147,FALSE,3M 57.147S,3M 57S,"Minor","F","urban contemporary"
"84","5okWN08CfrJP6OyzJgLuOm","Steve Aoki","I'm In The House (feat. Zuper Blahq) - Gigi Barocco Mix","8",0.757,0.605,7,-5.947,1,0.0924,0.0155,0,0.356,0.747,133.022,337252,FALSE,5M 37.252S,5M 37S,"Major","G","uncategorised"
"85","5y8BxLkXBYrtQBK12X7wDR","Simon Core","Infinity","8",0.141,0.0535,5,-27.323,1,0.0393,0.886,0.841,0.102,0.038,88.578,176000,FALSE,2M 56S,2M 56S,"Major","F","uncategorised"
"86","3DuFibdUFzTgqml0bDybwh","Neisha Neshae","I’ma Go Crazy","8",0.751,0.622,1,-6.991,1,0.244,0.0892,0,0.102,0.273,90.038,186693,FALSE,3M 6.69300000000001S,3M 7S,"Major","C#/Db","pop r&b"
"87","3DuFibdUFzTgqml0bDybwh","Neisha Neshae","I’ma Go Crazy","8",0.751,0.622,1,-6.991,1,0.244,0.0892,0,0.102,0.273,90.038,186693,FALSE,3M 6.69300000000001S,3M 7S,"Major","C#/Db"," trap queen"
"88","77nzTFAZHziMkBGq7E8LFZ","Satin","Jingle Bells - Satin Remix","8",0.856,0.465,7,-9.46,0,0.0712,0.0528,0,0.348,0.438,140.051,149750,FALSE,2M 29.75S,2M 30S,"Minor","G","uncategorised"
"89","5t6T83qZMUT1csxYcSMpW4","Lilgrouch","KF SpaceShip","8",0.708,0.776,4,-7.955,0,0.056,0.761,0,0.331,0.694,100,106919,TRUE,1M 46.919S,1M 47S,"Minor","E","uncategorised"
"90","6cE6Ai1yXw8QZgnU0jeh7i","Kampirano","La Escoba","8",0.492,0.512,4,-4.869,1,0.0393,0.65,1.29e-06,0.0963,0.553,145.957,205613,FALSE,3M 25.613S,3M 26S,"Major","E","uncategorised"
"91","1FE5IzUVKb5kfZ3qeMeVbU","L.A. Orquesta Nueva Revolucion","La Pruebita, Como Marea, Rompiendo Cadenas","8",0.641,0.666,9,-9.494,0,0.0531,0.58,5.55e-06,0.0699,0.908,104.166,360743,FALSE,6M 0.742999999999995S,6M 1S,"Minor","A","uncategorised"
"92","1R2Srw829kzjFgEeaWLDFU","Jay Brown the Cowboy Boss","Legendary","8",0.727,0.487,6,-11.86,0,0.545,0.539,0,0.1,0.354,83.244,195866,TRUE,3M 15.866S,3M 16S,"Minor","F#/Gb","uncategorised"
"93","28puUnmbsABmhyqEliGFI3","Louie DeVito","Let's Go! (Dub Mix)","8",0.819,0.839,2,-6.452,1,0.0662,0.00016,0.893,0.0738,0.656,128.006,353880,FALSE,5M 53.88S,5M 54S,"Major","D","uncategorised"
"94","225Q7aIvm98C3INSwTu26c","FL Dusa","Life for a Life","8",0.798,0.522,4,-13.913,0,0.263,0.0231,0,0.0958,0.782,82.016,222511,TRUE,3M 42.511S,3M 43S,"Minor","E","uncategorised"
"95","24TmWQrpAIFAdq4OuJHduG","Sniggy","Lifeline","8",0.567,0.668,6,-7.271,0,0.148,0.171,0,0.131,0.222,104.925,250360,FALSE,4M 10.36S,4M 10S,"Minor","F#/Gb","uncategorised"
"96","5KEPRpsnM3e2AZpADhFAwR","The Consequences of Our Own Actions","Light the Fire","8",0.531,0.592,6,-11.658,0,0.0359,0.00758,0.561,0.594,0.35,119.948,298500,FALSE,4M 58.5S,4M 58S,"Minor","F#/Gb","uncategorised"
"97","0EU4IsKMYrG0K077Ag6xXB","C.H.R.O.M.E.","Like This","8",0.769,0.584,11,-12.635,0,0.303,0.111,0,0.259,0.661,92.038,193020,TRUE,3M 13.02S,3M 13S,"Minor","B","uncategorised"
"98","4rje93q3sZNA6oCF1UUTiJ","Truco Truco","Los Trucos - Remix","8",0.875,0.86,1,-7.496,0,0.268,0.00813,0.00854,0.324,0.463,119.99,139208,FALSE,2M 19.208S,2M 19S,"Minor","C#/Db","uncategorised"
"99","77Aoz7Gu14rE70X0GSpOdz","Widespread Panic","Love Tractor","8",0.426,0.925,9,-7.135,1,0.0776,0.00438,0.352,0.0823,0.764,138.264,314653,FALSE,5M 14.653S,5M 15S,"Major","A","athens indie"
"100","77Aoz7Gu14rE70X0GSpOdz","Widespread Panic","Love Tractor","8",0.426,0.925,9,-7.135,1,0.0776,0.00438,0.352,0.0823,0.764,138.264,314653,FALSE,5M 14.653S,5M 15S,"Major","A"," jam band"
"101","77Aoz7Gu14rE70X0GSpOdz","Widespread Panic","Love Tractor","8",0.426,0.925,9,-7.135,1,0.0776,0.00438,0.352,0.0823,0.764,138.264,314653,FALSE,5M 14.653S,5M 15S,"Major","A"," roots rock"
"102","77Aoz7Gu14rE70X0GSpOdz","Widespread Panic","Love Tractor","8",0.426,0.925,9,-7.135,1,0.0776,0.00438,0.352,0.0823,0.764,138.264,314653,FALSE,5M 14.653S,5M 15S,"Major","A"," southern rock"
"103","0SviaOH7CLWymtoJflpiPc","L.A. Orquesta Nueva Revolucion","Love Yourself","8",0.765,0.803,1,-3.992,0,0.0329,0.324,4.5e-06,0.119,0.745,102.953,260084,FALSE,4M 20.084S,4M 20S,"Minor","C#/Db","uncategorised"
"104","6jJ6mnyrq3tnd8MnT6naWZ","King South","Luh Ya Cuh","8",0.823,0.581,8,-8.447,1,0.415,0.00669,0.000675,0.108,0.513,137.024,140173,FALSE,2M 20.173S,2M 20S,"Major","G#/Ab","alabama rap"
"105","2sZaYILUgRpyqq5Ne8HyxS","L.A. Orquesta Nueva Revolucion","Man in the Mirror, Black or White, the Way You Make Me Feel, Human Nature","8",0.492,0.684,2,-8.717,1,0.164,0.424,1.06e-05,0.0929,0.569,118.645,426417,FALSE,7M 6.41699999999997S,7M 6S,"Major","D","uncategorised"
"106","04bD1uJ5BbhAj0qUPHhF0X","Estevan Plazola","Me Llamo Benji","8",0.553,0.527,7,-6.895,1,0.172,0.294,0,0.409,0.652,205.113,231735,TRUE,3M 51.735S,3M 52S,"Major","G","corrido"
"107","04bD1uJ5BbhAj0qUPHhF0X","Estevan Plazola","Me Llamo Benji","8",0.553,0.527,7,-6.895,1,0.172,0.294,0,0.409,0.652,205.113,231735,TRUE,3M 51.735S,3M 52S,"Major","G"," corridos tumbados"
"108","4n2e5clpnY0yPzUyBcVfSS","Big Scarr","Megatron","8",0.787,0.478,8,-9.685,1,0.246,0.2,1.29e-06,0.112,0.308,133.837,96716,FALSE,1M 36.716S,1M 37S,"Major","G#/Ab","memphis hip hop"
"109","4n2e5clpnY0yPzUyBcVfSS","Big Scarr","Megatron","8",0.787,0.478,8,-9.685,1,0.246,0.2,1.29e-06,0.112,0.308,133.837,96716,FALSE,1M 36.716S,1M 37S,"Major","G#/Ab"," southern hip hop"
"110","4n2e5clpnY0yPzUyBcVfSS","Big Scarr","Megatron","8",0.787,0.478,8,-9.685,1,0.246,0.2,1.29e-06,0.112,0.308,133.837,96716,FALSE,1M 36.716S,1M 37S,"Major","G#/Ab"," trap"
